sample_index,true_label,true_class,pred_label,pred_class,pred_prob,true_prob,pred_logit,true_logit,logit_gap
6948,72,seal,66,raccoon,0.2876185476779938,0.0386682003736496,4.448475360870361,2.4418578147888184,2.006617546081543
4318,4,beaver,27,crocodile,0.41826528310775757,0.056540850549936295,5.032895565032959,3.031743049621582,2.001152515411377
329,7,beetle,79,spider,0.3461180329322815,0.0468236468732357,4.795993804931641,2.795602321624756,2.0003914833068848
4068,95,whale,73,shark,0.6888028979301453,0.0933975800871849,5.988161563873291,3.9900717735290527,1.9980897903442383
2344,69,rocket,46,man,0.0935259610414505,0.012717640027403831,2.8731868267059326,0.8779378533363342,1.9952489733695984
7567,13,bus,40,lamp,0.17689234018325806,0.02415616437792778,3.4954700469970703,1.504468321800232,1.9910017251968384
9791,40,lamp,28,cup,0.7694509625434875,0.10548058897256851,6.450406074523926,4.463255882263184,1.9871501922607422
3147,73,shark,30,dolphin,0.7185776829719543,0.09892313182353973,6.560505390167236,4.577574729919434,1.9829306602478027
8768,59,pine_tree,56,palm_tree,0.7760571241378784,0.1068965494632721,6.505299091339111,4.522934436798096,1.9823646545410156
9760,24,cockroach,7,beetle,0.7879606485366821,0.10855454206466675,6.586677551269531,4.604482173919678,1.9821953773498535
9976,65,rabbit,80,squirrel,0.7393707633018494,0.10289610922336578,6.1161651611328125,4.14408540725708,1.9720797538757324
5086,21,chimpanzee,63,porcupine,0.5940017700195312,0.08280789852142334,5.274967193603516,3.3046083450317383,1.9703588485717773
9466,63,porcupine,65,rabbit,0.48830515146255493,0.06873686611652374,5.196897506713867,3.2362425327301025,1.9606549739837646
5742,82,sunflower,62,poppy,0.7765378355979919,0.10949689894914627,6.509922027587891,4.550972938537598,1.958949089050293
8634,97,wolf,27,crocodile,0.3480505347251892,0.04915424808859825,4.846175670623779,2.88879132270813,1.9573843479156494
6891,30,dolphin,73,shark,0.6937791109085083,0.09802877902984619,6.086317539215088,4.129425048828125,1.956892490386963
414,2,baby,11,boy,0.5320453643798828,0.07549963146448135,5.985973834991455,4.03337287902832,1.9526009559631348
5786,86,telephone,22,clock,0.6096058487892151,0.08663743734359741,5.432677268981934,3.4815967082977295,1.951080560684204
9335,45,lobster,26,crab,0.5000330805778503,0.07174444198608398,5.383554935455322,3.441991090774536,1.9415638446807861
4111,16,can,61,plate,0.6709995269775391,0.09640882909297943,5.822973251342773,3.8828024864196777,1.9401707649230957
979,75,skunk,48,motorcycle,0.5204534530639648,0.0747973620891571,5.001063823699951,3.0611460208892822,1.939917802810669
5545,98,woman,46,man,0.6264800429344177,0.09047263860702515,5.758677959442139,3.8236083984375,1.9350695610046387
2583,64,possum,50,mouse,0.783608615398407,0.11386562138795853,6.862212657928467,4.933321952819824,1.9288907051086426
6110,11,boy,46,man,0.6979604363441467,0.10150941461324692,5.993051528930664,4.065040588378906,1.9280109405517578
4086,96,willow_tree,52,oak_tree,0.5156611800193787,0.07561324536800385,5.795372009277344,3.875553607940674,1.91981840133667
7462,33,forest,96,willow_tree,0.7148770689964294,0.10487863421440125,6.107522010803223,4.188215255737305,1.919306755065918
934,22,clock,86,telephone,0.7267664074897766,0.10751421004533768,6.098227500915527,4.1872453689575195,1.9109821319580078
7636,76,skyscraper,40,lamp,0.289557546377182,0.043205924332141876,4.387174606323242,2.4847981929779053,1.902376413345337
616,46,man,11,boy,0.3962762653827667,0.06005774810910225,5.646895408630371,3.7600903511047363,1.8868050575256348
1682,46,man,11,boy,0.4617145359516144,0.07002481073141098,5.7372355461120605,3.8511383533477783,1.8860971927642822
3602,54,orchid,79,spider,0.6380016803741455,0.09718895703554153,6.174905776977539,4.293221950531006,1.8816838264465332
936,44,lizard,74,shrew,0.4773311913013458,0.07289563119411469,5.259528636932373,3.3803467750549316,1.8791818618774414
4850,63,porcupine,32,flatfish,0.16106170415878296,0.024864403530955315,3.3152339458465576,1.4468836784362793,1.8683502674102783
7682,35,girl,98,woman,0.7785691618919373,0.12099367380142212,6.786464691162109,4.924745082855225,1.8617196083068848
9640,35,girl,11,boy,0.6736106276512146,0.10495277494192123,6.4811224937438965,4.621980667114258,1.8591418266296387
210,73,shark,69,rocket,0.42671510577201843,0.06651560962200165,4.793493747711182,2.9348137378692627,1.858680009841919
5969,81,streetcar,90,train,0.6408764719963074,0.09992171823978424,5.475811004638672,3.617361307144165,1.8584496974945068
9720,57,pear,45,lobster,0.3710440993309021,0.05814121291041374,4.335516452789307,2.482070207595825,1.8534462451934814
2886,47,maple_tree,52,oak_tree,0.7381052374839783,0.11695601046085358,6.414328098297119,4.572039604187012,1.8422884941101074
1001,67,ray,72,seal,0.24887149035930634,0.03971444442868233,4.308950424194336,2.473728656768799,1.835221767425537
9157,56,palm_tree,59,pine_tree,0.6035380363464355,0.09631600975990295,5.997299671173096,4.162125110626221,1.835174560546875
4740,13,bus,81,streetcar,0.6028614640235901,0.09651964902877808,5.737420558929443,3.905479669570923,1.8319408893585205
6290,69,rocket,76,skyscraper,0.5839134454727173,0.09361212700605392,5.369741439819336,3.5391485691070557,1.8305928707122803
6315,71,sea,49,mountain,0.6369572281837463,0.10267461091279984,5.83196496963501,4.006827354431152,1.8251376152038574
9597,71,sea,79,spider,0.6473327875137329,0.10438582301139832,5.787072658538818,3.962306022644043,1.8247666358947754
3566,35,girl,2,baby,0.7507606148719788,0.12107490003108978,6.699552536010742,4.874875068664551,1.8246774673461914
4685,59,pine_tree,96,willow_tree,0.7736716866493225,0.1250515580177307,7.021674156188965,5.199252605438232,1.8224215507507324
3382,99,worm,78,snake,0.40639007091522217,0.06591217964887619,4.889190673828125,3.0702004432678223,1.8189902305603027
5851,44,lizard,73,shark,0.3009191155433655,0.04883522540330887,4.268062114715576,2.4496724605560303,1.818389654159546
6610,66,raccoon,72,seal,0.23539184033870697,0.03821771964430809,4.373587608337402,2.555635452270508,1.8179521560668945
976,82,sunflower,8,bicycle,0.6698191165924072,0.10924721509218216,5.77867317199707,3.9652788639068604,1.81339430809021
1084,42,leopard,50,mouse,0.34774088859558105,0.056858085095882416,4.86517333984375,3.054274082183838,1.810899257659912
4853,72,seal,55,otter,0.7392817735671997,0.12166751176118851,6.438345909118652,4.63395881652832,1.804387092590332
5281,96,willow_tree,33,forest,0.7149701118469238,0.11812251061201096,6.549984931945801,4.749466419219971,1.80051851272583
7384,47,maple_tree,52,oak_tree,0.7827599048614502,0.13101406395435333,6.833895206451416,5.0463738441467285,1.7875213623046875
1466,55,otter,72,seal,0.5520809292793274,0.09252146631479263,5.456203460693359,3.669949531555176,1.7862539291381836
7392,61,plate,55,otter,0.16018418967723846,0.026887863874435425,3.5312225818634033,1.7465732097625732,1.78464937210083
7404,27,crocodile,4,beaver,0.5608418583869934,0.09479301422834396,5.505280017852783,3.727536678314209,1.7777433395385742
1914,4,beaver,6,bee,0.26465585827827454,0.044837500900030136,3.984675168991089,2.209289789199829,1.7753853797912598
4623,11,boy,46,man,0.7150322198867798,0.12185648828744888,6.266904354095459,4.497420787811279,1.7694835662841797
6298,39,keyboard,60,plain,0.3484354615211487,0.05943025276064873,4.414754390716553,2.6461048126220703,1.7686495780944824
4797,92,tulip,70,rose,0.7346101403236389,0.12547184526920319,6.302311420440674,4.53505277633667,1.767258644104004
4911,3,bear,4,beaver,0.5091218948364258,0.08749672770500183,5.144006729125977,3.382920742034912,1.7610859870910645
4397,29,dinosaur,80,squirrel,0.46157413721084595,0.07948101311922073,4.9849467277526855,3.2258222103118896,1.759124517440796
991,96,willow_tree,33,forest,0.510883629322052,0.08854464441537857,5.305495738983154,3.552860736846924,1.7526350021362305
6429,54,orchid,56,palm_tree,0.4545329809188843,0.07906095683574677,4.882519721984863,3.1334683895111084,1.7490513324737549
8796,68,road,60,plain,0.7059692144393921,0.1228572428226471,6.106309413909912,4.357760906219482,1.7485485076904297
6504,47,maple_tree,59,pine_tree,0.723770260810852,0.126142680644989,6.6119608879089355,4.864900588989258,1.7470602989196777
8999,78,snake,99,worm,0.7722015976905823,0.1352549046278,6.666070938110352,4.923986434936523,1.7420845031738281
1692,30,dolphin,73,shark,0.6531795263290405,0.11440879106521606,5.82781457901001,4.085740566253662,1.7420740127563477
1696,10,bowl,61,plate,0.7189108729362488,0.12686076760292053,6.3068647384643555,4.5722174644470215,1.734647274017334
9758,38,kangaroo,65,rabbit,0.39935532212257385,0.07072119414806366,4.802098751068115,3.0709924697875977,1.7311062812805176
1731,50,mouse,65,rabbit,0.7034454941749573,0.1253042072057724,6.070981502532959,4.345735549926758,1.7252459526062012
902,15,camel,19,cattle,0.6499983072280884,0.11588749289512634,5.889362335205078,4.165012359619141,1.7243499755859375
158,24,cockroach,7,beetle,0.7198954820632935,0.1302974373102188,6.2900919914245605,4.580805778503418,1.7092862129211426
3701,13,bus,81,streetcar,0.7263959050178528,0.13153907656669617,6.204265117645264,4.495473861694336,1.7087912559509277
5402,30,dolphin,76,skyscraper,0.34805312752723694,0.06321477890014648,4.3695173263549805,2.6637003421783447,1.7058169841766357
563,83,sweet_pepper,45,lobster,0.3656786382198334,0.06734113395214081,4.873401165008545,3.181417465209961,1.691983699798584
9265,74,shrew,63,porcupine,0.7152364253997803,0.13283352553844452,6.117974281311035,4.434457778930664,1.683516502380371
4363,84,table,10,bowl,0.36347535252571106,0.06751997023820877,4.4545111656188965,2.7712230682373047,1.6832880973815918
3594,72,seal,4,beaver,0.6250337958335876,0.11611007153987885,5.862881183624268,4.179614067077637,1.6832671165466309
6896,92,tulip,70,rose,0.5235293507575989,0.09802105277776718,5.449324131011963,3.7739133834838867,1.6754107475280762
9039,89,tractor,8,bicycle,0.6475430130958557,0.12136083841323853,5.703798770904541,4.02938175201416,1.6744170188903809
9666,28,cup,40,lamp,0.22148817777633667,0.04197705164551735,3.981454849243164,2.318208694458008,1.6632461547851562
1102,80,squirrel,74,shrew,0.7235623002052307,0.13713806867599487,6.660397052764893,4.997198581695557,1.663198471069336
5809,54,orchid,92,tulip,0.7318021059036255,0.13879482448101044,6.330841064453125,4.668327808380127,1.662513256072998
2704,63,porcupine,72,seal,0.3678884208202362,0.07042399048805237,4.937223434448242,3.283977746963501,1.6532456874847412
3426,45,lobster,80,squirrel,0.3641246557235718,0.06973341107368469,4.437582969665527,2.78476619720459,1.6528167724609375
6325,72,seal,74,shrew,0.16330085694789886,0.03130650892853737,3.647880792617798,1.996112585067749,1.6517682075500488
4915,4,beaver,63,porcupine,0.453877329826355,0.08752071112394333,5.240732192993164,3.594780683517456,1.645951509475708
4141,11,boy,35,girl,0.697961688041687,0.13556630909442902,6.481725215911865,4.843021869659424,1.6387033462524414
7090,84,table,40,lamp,0.6138933897018433,0.12035603821277618,5.633732795715332,4.004365921020508,1.6293668746948242
9703,62,poppy,92,tulip,0.7028796672821045,0.13801512122154236,6.400119781494141,4.772297382354736,1.6278223991394043
4336,92,tulip,70,rose,0.7238848209381104,0.14423686265945435,6.415500164031982,4.8023247718811035,1.613175392150879
4629,61,plate,10,bowl,0.723946213722229,0.14516960084438324,6.300120830535889,4.6933064460754395,1.6068143844604492
1395,59,pine_tree,52,oak_tree,0.6417951583862305,0.12912288308143616,6.1127729415893555,4.509268283843994,1.6035046577453613
1369,96,willow_tree,52,oak_tree,0.46216264367103577,0.09334013611078262,5.991950988769531,4.392284393310547,1.5996665954589844
6061,42,leopard,29,dinosaur,0.5111764073371887,0.10330165922641754,5.41623592376709,3.8171746730804443,1.5990612506866455
6362,52,oak_tree,47,maple_tree,0.5771960020065308,0.11667720973491669,6.134461879730225,4.535691261291504,1.5987706184387207
7589,61,plate,10,bowl,0.691300630569458,0.1402047574520111,6.142624378204346,4.547153472900391,1.595470905303955
1022,36,hamster,4,beaver,0.4246204197406769,0.08632005006074905,4.921494960784912,3.3283612728118896,1.5931336879730225
2241,90,train,81,streetcar,0.730648934841156,0.1489987075328827,6.438732147216797,4.848736763000488,1.5899953842163086
5420,95,whale,30,dolphin,0.7498738765716553,0.15295709669589996,6.6174774169921875,5.0277299880981445,1.589747428894043
6526,72,seal,64,possum,0.20291048288345337,0.041404664516448975,3.4757285118103027,1.8863571882247925,1.5893713235855103
3417,24,cockroach,7,beetle,0.7261778712272644,0.14849120378494263,6.342186450958252,4.754917144775391,1.5872693061828613
528,37,house,17,castle,0.7044973969459534,0.14414694905281067,6.164955139160156,4.578303813934326,1.58665132522583
4533,72,seal,4,beaver,0.23719017207622528,0.04856639355421066,4.235825538635254,2.649895191192627,1.585930347442627
4605,84,table,40,lamp,0.6889747977256775,0.14132873713970184,6.003998756408691,4.419882774353027,1.584115982055664
9217,5,bed,25,couch,0.6464693546295166,0.13288292288780212,5.672773361206055,4.0907158851623535,1.5820574760437012
7802,25,couch,5,bed,0.5772162079811096,0.11877609044313431,5.386656761169434,3.8056800365448,1.5809767246246338
6041,35,girl,98,woman,0.7472962141036987,0.15420667827129364,6.616591453552246,5.038423538208008,1.5781679153442383
791,33,forest,75,skunk,0.40882787108421326,0.08484739065170288,4.842407703399658,3.269967794418335,1.5724399089813232
8338,55,otter,72,seal,0.6314069628715515,0.13113510608673096,5.8948564529418945,4.323133945465088,1.5717225074768066
9023,71,sea,23,cloud,0.7535792589187622,0.15722094476222992,6.809625625610352,5.242443561553955,1.5671820640563965
9100,57,pear,83,sweet_pepper,0.6817247867584229,0.14230339229106903,6.2568359375,4.690171241760254,1.566664695739746
3464,96,willow_tree,52,oak_tree,0.6935312747955322,0.14487096667289734,6.327599048614502,4.761646270751953,1.5659527778625488
4880,25,couch,20,chair,0.7645633816719055,0.15978679060935974,6.998330116271973,5.432865619659424,1.5654644966125488
9212,94,wardrobe,25,couch,0.34150445461273193,0.07195845991373062,4.4382710456848145,2.8809993267059326,1.5572717189788818
5195,25,couch,5,bed,0.6724424958229065,0.1419886350631714,5.974300861358643,4.419131278991699,1.5551695823669434
1266,36,hamster,50,mouse,0.7288853526115417,0.15435683727264404,6.431876182556152,4.879626750946045,1.5522494316101074
8766,25,couch,5,bed,0.4941116273403168,0.10508952289819717,5.051356792449951,3.5034079551696777,1.5479488372802734
1631,70,rose,54,orchid,0.6295321583747864,0.13414499163627625,5.610818386077881,4.064762592315674,1.546055793762207
7178,96,willow_tree,47,maple_tree,0.7231715321540833,0.15527640283107758,6.563055038452148,5.024615287780762,1.5384397506713867
8427,49,mountain,60,plain,0.6402614116668701,0.13765861093997955,5.7902092933654785,4.253109455108643,1.537099838256836
6909,45,lobster,40,lamp,0.5683828592300415,0.12224745005369186,5.458086967468262,3.9213390350341797,1.536747932434082
2790,10,bowl,84,table,0.5878974199295044,0.1273108422756195,5.448179721832275,3.9182589054107666,1.5299208164215088
8216,74,shrew,50,mouse,0.5388569831848145,0.11710557341575623,5.3934855461120605,3.8671112060546875,1.526374340057373
1727,95,whale,30,dolphin,0.34162870049476624,0.07434733211994171,4.360867977142334,2.8358912467956543,1.5249767303466797
8271,11,boy,98,woman,0.21697968244552612,0.04748386889696121,3.83193039894104,2.312516689300537,1.519413709640503
5939,69,rocket,94,wardrobe,0.13590730726718903,0.029820146039128304,3.0954413414001465,1.5786523818969727,1.5167889595031738
1643,93,turtle,66,raccoon,0.3142269551753998,0.06927664577960968,4.148604393005371,2.6365966796875,1.512007713317871
7611,47,maple_tree,52,oak_tree,0.6635613441467285,0.14656737446784973,6.2092132568359375,4.699077129364014,1.5101361274719238
9171,57,pear,0,apple,0.7185912728309631,0.15964263677597046,6.353115081787109,4.84876012802124,1.5043549537658691
535,6,bee,7,beetle,0.5515797734260559,0.12310732901096344,5.440529823303223,3.9407999515533447,1.499729871749878
4974,78,snake,99,worm,0.3857988119125366,0.0863458663225174,4.584908485412598,3.0879533290863037,1.496955156326294
9958,16,can,86,telephone,0.4964980185031891,0.1119532510638237,5.020902156829834,3.5314040184020996,1.4894981384277344
3388,71,sea,49,mountain,0.6919261813163757,0.15759743750095367,6.092765808105469,4.613330364227295,1.4794354438781738
9769,66,raccoon,64,possum,0.2584289610385895,0.05912960693240166,4.184536457061768,2.7096474170684814,1.4748890399932861
7349,96,willow_tree,47,maple_tree,0.712043046951294,0.16297776997089386,6.4011077880859375,4.926583290100098,1.4745244979858398
6768,59,pine_tree,47,maple_tree,0.5424232482910156,0.12425187975168228,6.263367176055908,4.789631366729736,1.4737358093261719
8655,13,bus,81,streetcar,0.5854247212409973,0.13531829416751862,5.668299198150635,4.203591346740723,1.464707851409912
1443,27,crocodile,64,possum,0.46644631028175354,0.10795903950929642,4.937287330627441,3.4738962650299072,1.4633910655975342
3081,35,girl,11,boy,0.6362326741218567,0.14730627834796906,6.204100131988525,4.741049766540527,1.463050365447998
3523,81,streetcar,90,train,0.5995553135871887,0.14020834863185883,5.6086273193359375,4.155568599700928,1.4530587196350098
1000,65,rabbit,97,wolf,0.2686593532562256,0.06310264766216278,4.376575469970703,2.927893877029419,1.4486815929412842
3260,5,bed,84,table,0.7186497449874878,0.16960491240024567,6.431537628173828,4.987635135650635,1.4439024925231934
2474,23,cloud,69,rocket,0.5423727631568909,0.12845177948474884,5.240655899047852,3.8002560138702393,1.4403998851776123
1545,81,streetcar,90,train,0.6437366604804993,0.15302792191505432,5.732406139373779,4.295736789703369,1.4366693496704102
9268,16,can,28,cup,0.6316074728965759,0.15030920505523682,5.7293853759765625,4.293811798095703,1.4355735778808594
1073,25,couch,20,chair,0.7339529395103455,0.17601487040519714,6.721541881561279,5.293665409088135,1.4278764724731445
1309,18,caterpillar,50,mouse,0.5245705842971802,0.1261029839515686,5.301048755645752,3.875567674636841,1.4254810810089111
5909,73,shark,30,dolphin,0.5370925068855286,0.12925925850868225,5.4792375564575195,4.054887294769287,1.4243502616882324
8844,33,forest,71,sea,0.2745431661605835,0.06614730507135391,4.6284871101379395,3.2052626609802246,1.4232244491577148
2089,67,ray,32,flatfish,0.7213455438613892,0.17392610013484955,6.495702743530273,5.073215007781982,1.422487735748291
3059,53,orange,83,sweet_pepper,0.23294281959533691,0.05624542012810707,3.7209651470184326,2.299896717071533,1.4210684299468994
646,72,seal,21,chimpanzee,0.31891629099845886,0.07707313448190689,4.528619289398193,3.108445405960083,1.4201738834381104
2552,35,girl,2,baby,0.6142914295196533,0.14879101514816284,5.766229152679443,4.348302364349365,1.4179267883300781
7977,65,rabbit,26,crab,0.2736128270626068,0.06643440574407578,4.212645053863525,2.7971460819244385,1.415498971939087
4682,33,forest,60,plain,0.6382748484611511,0.15523502230644226,5.830406665802002,4.4165778160095215,1.4138288497924805
5051,80,squirrel,55,otter,0.2770878076553345,0.06774146109819412,4.176083087921143,2.767446994781494,1.4086360931396484
9408,46,man,11,boy,0.6058831810951233,0.14866523444652557,5.7132887840271,4.308298587799072,1.4049901962280273
5094,52,oak_tree,47,maple_tree,0.4022306501865387,0.09896977245807648,5.561059474945068,4.158848285675049,1.4022111892700195
4110,11,boy,98,woman,0.37248697876930237,0.09181513637304306,5.6035661697387695,4.203141212463379,1.4004249572753906
4188,99,worm,78,snake,0.6997319459915161,0.17380744218826294,6.3548712730407715,4.962121963500977,1.392749309539795
2147,8,bicycle,48,motorcycle,0.6615921258926392,0.16479186713695526,5.937938213348389,4.547972202301025,1.3899660110473633
2327,26,crab,45,lobster,0.594589352607727,0.14813293516635895,5.456851482391357,4.0670905113220215,1.389760971069336
6210,8,bicycle,46,man,0.4768223464488983,0.11953737586736679,4.959880828857422,3.5763659477233887,1.3835148811340332
4871,55,otter,4,beaver,0.667195200920105,0.1681670844554901,6.15975284576416,4.781628131866455,1.378124713897705
4576,74,shrew,78,snake,0.39985352754592896,0.10097457468509674,4.95953369140625,3.5833041667938232,1.3762295246124268
6871,11,boy,2,baby,0.7213075757026672,0.18267512321472168,6.591363906860352,5.218007564544678,1.3733563423156738
764,55,otter,38,kangaroo,0.27236616611480713,0.06909959763288498,4.278811454772949,2.907212972640991,1.371598482131958
3070,1,aquarium_fish,18,caterpillar,0.5868823528289795,0.1513841450214386,5.645820140838623,4.290816307067871,1.355003833770752
2198,37,house,17,castle,0.4790722131729126,0.12390738725662231,5.357333183288574,4.005016326904297,1.3523168563842773
1114,98,woman,4,beaver,0.2882201671600342,0.07472147047519684,4.373143672943115,3.023186445236206,1.3499572277069092
1527,45,lobster,32,flatfish,0.3590906262397766,0.09389475733041763,4.707908630371094,3.3665082454681396,1.341400384902954
9685,37,house,31,elephant,0.3581542372703552,0.09388052672147751,4.442757606506348,3.1038169860839844,1.3389406204223633
4546,14,butterfly,26,crab,0.3126593232154846,0.08203517645597458,4.471031665802002,3.133065700531006,1.337965965270996
8815,72,seal,55,otter,0.5897257924079895,0.15536218881607056,5.82534646987915,4.491447925567627,1.3338985443115234
6399,50,mouse,36,hamster,0.6959491968154907,0.18388186395168304,6.351469993591309,5.020486831665039,1.3309831619262695
3735,52,oak_tree,59,pine_tree,0.6199504137039185,0.16533176600933075,6.2110114097595215,4.889326095581055,1.3216853141784668
6615,62,poppy,70,rose,0.6702223420143127,0.1791841685771942,6.430424213409424,5.111228942871094,1.31919527053833
9633,92,tulip,70,rose,0.6951395869255066,0.18603795766830444,6.376662254333496,5.058500289916992,1.318161964416504
3348,10,bowl,79,spider,0.2384984791278839,0.06406558305025101,3.844221830368042,2.529766082763672,1.3144557476043701
960,74,shrew,4,beaver,0.5520121455192566,0.1488300859928131,5.481321811676025,4.170557022094727,1.3107647895812988
8081,55,otter,27,crocodile,0.13913054764270782,0.03751663118600845,3.2536988258361816,1.943070411682129,1.3106284141540527
7066,96,willow_tree,33,forest,0.6733790040016174,0.1816595494747162,6.312164783477783,5.001990795135498,1.3101739883422852
1763,47,maple_tree,52,oak_tree,0.7124390006065369,0.1925755888223648,6.697279930114746,5.389074325561523,1.3082056045532227
7886,76,skyscraper,69,rocket,0.6687756776809692,0.1808779537677765,6.092507362365723,4.784881114959717,1.3076262474060059
7053,72,seal,55,otter,0.690939724445343,0.18706852197647095,6.368195533752441,5.061617851257324,1.3065776824951172
2833,84,table,16,can,0.27003976702690125,0.07316949963569641,4.173959255218506,2.868168592453003,1.305790662765503
1277,70,rose,62,poppy,0.6665804982185364,0.18092210590839386,6.483657360076904,5.179563045501709,1.3040943145751953
3535,98,woman,35,girl,0.52574622631073,0.1428198665380478,5.835559844970703,4.532325267791748,1.303234577178955
6380,83,sweet_pepper,0,apple,0.5141525268554688,0.14034341275691986,5.3269805908203125,4.028553009033203,1.2984275817871094
8630,19,cattle,43,lion,0.14250794053077698,0.039038654416799545,3.1931467056274414,1.898301362991333,1.2948453426361084
7326,50,mouse,36,hamster,0.7104726433753967,0.19663389027118683,6.624405860900879,5.339818954467773,1.2845869064331055
1496,3,bear,27,crocodile,0.2530973255634308,0.07054690271615982,4.007650375366211,2.730154037475586,1.277496337890625
7496,33,forest,59,pine_tree,0.4774315059185028,0.13385525345802307,6.055305004119873,4.7836432456970215,1.2716617584228516
4366,90,train,81,streetcar,0.596210777759552,0.16761232912540436,5.542482852935791,4.273542404174805,1.2689404487609863
99,35,girl,98,woman,0.5768905878067017,0.1628945916891098,5.768669128417969,4.504119873046875,1.2645492553710938
5535,98,woman,35,girl,0.690996527671814,0.1955801248550415,6.414544105529785,5.152379512786865,1.26216459274292
7671,11,boy,35,girl,0.5263440608978271,0.1492805778980255,5.903246879577637,4.6431193351745605,1.2601275444030762
5707,36,hamster,50,mouse,0.6106328368186951,0.1741093546152115,5.794101715087891,4.539289474487305,1.254812240600586
655,0,apple,57,pear,0.6958672404289246,0.19893494248390198,6.596333026885986,5.344151973724365,1.252181053161621
6775,11,boy,2,baby,0.4479958713054657,0.12810654938220978,4.994510650634766,3.742588996887207,1.2519216537475586
9130,28,cup,16,can,0.6320752501487732,0.18084682524204254,5.834019184112549,4.582661151885986,1.2513580322265625
8355,46,man,98,woman,0.4088146388530731,0.11764178425073624,4.876837253570557,3.6312196254730225,1.2456176280975342
5083,10,bowl,61,plate,0.6930707693099976,0.2005181759595871,6.6981401443481445,5.457912921905518,1.240227222442627
3264,50,mouse,74,shrew,0.5790711045265198,0.1676565706729889,5.799222946166992,4.559715270996094,1.2395076751708984
6480,56,palm_tree,52,oak_tree,0.3768629729747772,0.10915551334619522,5.349723815917969,4.1106157302856445,1.2391080856323242
8666,20,chair,44,lizard,0.2896232008934021,0.0840882733464241,4.161287784576416,2.924574136734009,1.2367136478424072
4943,42,leopard,88,tiger,0.3541061282157898,0.10313345491886139,4.406555652618408,3.172982692718506,1.2335729598999023
8807,49,mountain,71,sea,0.6368016004562378,0.1856054812669754,6.168447494506836,4.935612678527832,1.232834815979004
8760,23,cloud,60,plain,0.6781814694404602,0.19831468164920807,6.455899715423584,5.226339817047119,1.2295598983764648
7430,40,lamp,28,cup,0.39573466777801514,0.11627882719039917,5.448154926300049,4.22340202331543,1.2247529029846191
8059,24,cockroach,7,beetle,0.6202377676963806,0.1826523244380951,5.829220294952393,4.606701850891113,1.2225184440612793
8394,87,television,35,girl,0.33764782547950745,0.09953556209802628,5.074932098388672,3.8534436225891113,1.2214884757995605
2941,56,palm_tree,59,pine_tree,0.35358136892318726,0.10448756814002991,4.892539024353027,3.6734933853149414,1.219045639038086
3039,51,mushroom,33,forest,0.5305898785591125,0.1569352000951767,5.357827663421631,4.139671325683594,1.218156337738037
9706,12,bridge,71,sea,0.24579276144504547,0.0733182355761528,4.028411865234375,2.818732500076294,1.209679365158081
1681,47,maple_tree,52,oak_tree,0.35021018981933594,0.10500235855579376,5.303947925567627,4.0993971824646,1.2045507431030273
5327,89,tractor,41,lawn_mower,0.6699618101119995,0.20186719298362732,6.270629405975342,5.071018695831299,1.199610710144043
5026,35,girl,2,baby,0.5392957329750061,0.16343915462493896,5.769603729248047,4.575780391693115,1.1938233375549316
9978,3,bear,21,chimpanzee,0.6392297148704529,0.19464851915836334,5.93133020401001,4.74226188659668,1.18906831741333
8272,25,couch,20,chair,0.644536018371582,0.1975742131471634,5.941789627075195,4.759373188018799,1.1824164390563965
1917,24,cockroach,6,bee,0.5512562990188599,0.1690683662891388,5.39492654800415,4.213029861450195,1.181896686553955
9494,91,trout,38,kangaroo,0.2388274073600769,0.07326902449131012,3.831822395324707,2.650219202041626,1.181603193283081
4203,99,worm,18,caterpillar,0.43299949169158936,0.13321025669574738,5.263561725616455,4.08475399017334,1.1788077354431152
88,11,boy,35,girl,0.6762779355049133,0.20879225432872772,6.666598320007324,5.491333961486816,1.1752643585205078
9567,74,shrew,75,skunk,0.32538601756095886,0.10050110518932343,4.50881290435791,3.3339693546295166,1.1748435497283936
6649,3,bear,74,shrew,0.34062427282333374,0.10633915662765503,5.061337947845459,3.8971915245056152,1.1641464233398438
1610,20,chair,25,couch,0.6503282785415649,0.20494677126407623,6.057605266571045,4.902878284454346,1.1547269821166992
7059,98,woman,46,man,0.5357675552368164,0.16892358660697937,5.760063171386719,4.605809211730957,1.1542539596557617
3635,47,maple_tree,52,oak_tree,0.6685830950737,0.21101738512516022,6.373092174530029,5.219871997833252,1.1532201766967773
3082,69,rocket,13,bus,0.2574624717235565,0.08134578168392181,4.150509357452393,2.9983444213867188,1.1521649360656738
7734,52,oak_tree,47,maple_tree,0.525105893611908,0.16652099788188934,5.618546009063721,4.470067501068115,1.1484785079956055
4120,61,plate,10,bowl,0.6263011693954468,0.19876883924007416,6.02514123916626,4.877452373504639,1.147688865661621
6183,52,oak_tree,59,pine_tree,0.48561495542526245,0.15426844358444214,5.4826178550720215,4.335896015167236,1.1467218399047852
3854,65,rabbit,38,kangaroo,0.6332725882530212,0.2025405764579773,5.880752086639404,4.740791320800781,1.139960765838623
2893,96,willow_tree,52,oak_tree,0.6078327298164368,0.19448986649513245,6.041186332702637,4.901666641235352,1.1395196914672852
5409,67,ray,32,flatfish,0.5459948182106018,0.17519643902778625,5.43602991104126,4.299328327178955,1.1367015838623047
4819,98,woman,35,girl,0.6519762277603149,0.2098100185394287,6.267475605010986,5.133669853210449,1.133805751800537
